test_id,seed_thread,worker_thread,latency_b4,pfd_avg,pfd_min,pfd_max,pfd_std,pfd_absdev
34,4,3,95275.5,6.0,0.0,472.0,12.8,4.4
34,5,3,109386.3,6.4,0.0,472.0,16.1,5.2
34,6,3,125451.3,8.7,0.0,796.0,42.8,9.7
34,1,4,66269.4,6.0,0.0,651.0,29.3,6.2
34,2,4,56953.8,7.1,0.0,867.0,26.2,8.0
34,3,4,119584.7,5.9,0.0,435.0,16.7,5.7
34,4,4,1193.9,2.8,0.0,75.0,2.4,0.6
34,5,4,68132.5,6.7,0.0,400.0,16.6,5.6
34,6,4,138508.2,7.2,0.0,1156.0,31.9,6.8
34,1,5,58021.1,7.5,0.0,904.0,34.1,7.4
34,2,5,61381.7,5.7,0.0,760.0,24.8,4.1
34,3,5,56450.6,6.0,0.0,328.0,13.0,4.3
34,4,5,110462.6,3.4,0.0,291.0,7.9,1.3
34,5,5,1315.2,3.7,0.0,40.0,2.1,0.8
34,6,5,64205.7,4.7,0.0,759.0,23.9,3.9
34,1,6,82918.2,4.7,0.0,292.0,8.1,2.1
34,2,6,51418.9,4.3,0.0,544.0,8.2,1.4
34,3,6,56601.0,5.1,0.0,723.0,27.3,4.7
34,4,6,74910.6,6.0,0.0,760.0,26.1,4.6
34,5,6,61020.2,6.7,0.0,976.0,26.8,5.8
34,6,6,1197.4,2.8,0.0,75.0,2.3,0.6
