test_id,seed_thread,worker_thread,latency_b4,pfd_avg,pfd_min,pfd_max,pfd_std,pfd_absdev
14,14,12,99287.5,86.4,0.0,342.0,59.0,58.5
14,15,12,100099.4,79.0,24.0,168.0,55.0,54.8
14,16,12,102557.3,157.6,0.0,1224.0,133.9,133.5
14,1,13,114218.8,159.4,24.0,1206.0,135.9,135.3
14,2,13,102275.9,161.6,24.0,831.0,137.7,137.6
14,3,13,102678.1,162.2,24.0,564.0,138.2,138.1
14,4,13,102934.7,159.8,24.0,714.0,135.9,135.8
14,5,13,102918.5,165.8,24.0,1263.0,142.6,141.8
14,6,13,103130.4,167.8,0.0,351.0,143.8,143.7
14,7,13,102309.5,164.3,24.0,1245.0,140.7,140.3
14,8,13,99415.0,77.7,24.0,165.0,53.7,53.6
14,9,13,98493.8,77.9,0.0,174.0,53.9,53.9
14,10,13,99000.8,79.5,24.0,342.0,55.1,54.6
14,11,13,98396.7,77.8,24.0,165.0,53.9,53.8
14,12,13,98888.8,78.1,24.0,177.0,54.2,54.0
14,13,13,1397.1,24.0,24.0,33.0,0.4,0.1
14,14,13,98917.5,78.3,24.0,177.0,54.4,54.2
14,15,13,98815.5,80.7,0.0,183.0,56.7,56.6
14,16,13,102683.6,155.8,24.0,549.0,131.9,131.8
14,1,14,115536.6,161.4,24.0,1191.0,137.7,137.3
14,2,14,102523.8,171.9,24.0,1290.0,148.5,147.9
14,3,14,102676.0,159.6,24.0,342.0,135.6,135.5
14,4,14,102293.8,166.9,0.0,1122.0,143.2,142.9
14,5,14,103028.3,171.5,0.0,369.0,147.5,147.4
14,6,14,102580.3,177.1,24.0,366.0,153.0,153.0
14,7,14,102685.9,168.6,24.0,357.0,144.5,144.5
14,8,14,99177.6,75.3,24.0,225.0,47.1,46.8
14,9,14,98882.7,77.0,24.0,168.0,53.1,52.9
14,10,14,98797.3,73.5,18.0,165.0,46.8,46.4
14,11,14,99251.7,78.0,0.0,165.0,54.1,53.9
14,12,14,98805.6,65.3,24.0,138.0,41.3,41.3
14,13,14,98838.8,77.9,24.0,177.0,53.9,53.8
14,14,14,1382.2,24.0,24.0,33.0,0.1,0.0
14,15,14,98705.3,71.6,24.0,159.0,47.7,47.5
14,16,14,102385.5,156.1,0.0,330.0,132.2,132.1
14,1,15,118803.3,160.7,24.0,336.0,136.7,136.6
14,2,15,102537.2,166.5,24.0,354.0,142.3,142.2
14,3,15,102676.2,172.6,0.0,366.0,148.5,148.4
14,4,15,102673.8,158.7,18.0,348.0,134.7,134.6
14,5,15,103109.2,169.6,21.0,735.0,145.4,145.3
14,6,15,103082.9,168.7,24.0,1236.0,145.0,144.6
14,7,15,103146.1,172.5,24.0,579.0,148.4,148.3
14,8,15,99316.5,78.3,24.0,267.0,54.0,53.9
14,9,15,98825.4,73.1,24.0,165.0,49.0,48.9
14,10,15,98411.6,73.0,24.0,192.0,49.1,49.0
14,11,15,98395.9,77.7,24.0,165.0,53.7,53.7
14,12,15,98477.8,66.1,24.0,144.0,42.1,42.1
14,13,15,98304.6,65.4,0.0,135.0,41.5,41.3
14,14,15,98428.5,73.0,24.0,159.0,49.0,49.0
14,15,15,1389.7,24.0,24.0,51.0,0.3,0.0
14,16,15,102474.7,160.4,24.0,1266.0,137.0,136.3
14,1,16,124823.2,78.7,24.0,591.0,54.8,54.5
14,2,16,98476.0,69.9,21.0,141.0,46.0,45.8
14,3,16,98933.1,78.7,21.0,483.0,54.9,54.6
14,4,16,98485.2,78.1,24.0,156.0,53.8,53.8
14,5,16,99157.6,79.9,24.0,183.0,55.6,55.5
14,6,16,98916.2,79.4,21.0,171.0,55.6,55.4
14,7,16,98907.6,75.7,21.0,174.0,51.7,51.5
14,8,16,102677.7,170.7,24.0,360.0,146.7,146.6
14,9,16,102384.4,171.2,0.0,1236.0,147.6,147.3
14,10,16,102353.5,160.5,0.0,552.0,136.4,136.4
14,11,16,102840.1,171.5,21.0,486.0,147.7,147.4
14,12,16,102214.7,161.3,24.0,1221.0,137.6,137.2
14,13,16,102079.2,164.8,24.0,1143.0,141.3,140.7
14,14,16,102325.7,160.5,21.0,345.0,136.5,136.4
14,15,16,102769.6,157.6,24.0,357.0,133.7,133.6
14,16,16,1394.2,24.0,24.0,33.0,0.4,0.1
15,1,1,1386.7,24.0,24.0,33.0,0.4,0.1
15,2,1,98758.2,78.4,24.0,285.0,54.2,54.0
15,3,1,98755.3,79.4,25.0,154.0,54.1,54.0
15,4,1,98932.1,80.3,24.0,177.0,55.8,55.7
15,5,1,100087.9,71.8,24.0,162.0,47.5,47.4
15,6,1,99623.9,79.1,0.0,195.0,54.9,54.8
15,7,1,99692.5,78.0,24.0,162.0,53.6,53.5
15,8,1,102512.0,168.2,24.0,1251.0,144.4,144.0
15,9,1,102093.2,165.1,24.0,819.0,141.1,141.0
15,10,1,102471.1,166.0,18.0,882.0,141.9,141.7
15,11,1,102125.2,153.0,24.0,315.0,129.0,129.0
15,12,1,102201.7,163.4,24.0,699.0,139.4,139.3
15,13,1,102436.4,172.0,24.0,351.0,147.7,147.7
15,14,1,102129.7,163.6,24.0,399.0,138.9,138.9
15,15,1,103121.0,171.3,24.0,393.0,147.2,147.1
15,16,1,100820.9,72.5,18.0,210.0,47.3,47.1
15,1,2,109102.0,77.5,24.0,354.0,53.5,53.2
15,2,2,1386.5,24.0,24.0,33.0,0.1,0.0
15,3,2,98864.3,73.0,0.0,150.0,48.7,48.7
15,4,2,99267.9,71.2,0.0,165.0,47.1,46.9
15,5,2,98765.8,73.3,0.0,150.0,49.0,48.9
15,6,2,99198.8,71.8,24.0,171.0,47.5,47.3
15,7,2,98608.0,72.6,0.0,159.0,48.2,48.1
15,8,2,102653.9,161.7,0.0,369.0,137.7,137.7
15,9,2,102523.2,170.3,0.0,360.0,146.4,146.3
15,10,2,102485.2,174.6,24.0,579.0,150.6,150.5
15,11,2,102716.0,168.4,24.0,348.0,144.4,144.3
15,12,2,102473.2,174.7,0.0,351.0,150.6,150.5
15,13,2,102091.9,159.6,24.0,1092.0,135.8,135.5
15,14,2,102331.2,170.0,24.0,654.0,146.0,145.9
15,15,2,102387.6,168.7,24.0,726.0,144.7,144.6
15,16,2,99562.4,70.4,0.0,168.0,46.4,46.2
15,1,3,110505.9,72.1,24.0,168.0,48.0,47.8
15,2,3,99126.4,73.6,24.0,162.0,49.5,49.4
15,3,3,1383.1,24.0,24.0,36.0,0.3,0.0
15,4,3,99184.7,84.7,25.0,178.0,59.7,59.4
15,5,3,99277.5,71.9,0.0,165.0,47.7,47.6
15,6,3,98489.0,70.9,0.0,156.0,46.8,46.7
15,7,3,98852.4,76.3,24.0,165.0,52.1,52.0
15,8,3,102802.4,163.8,24.0,1257.0,138.0,137.2
15,9,3,103571.0,160.8,24.0,564.0,136.9,136.8
15,10,3,102584.9,168.6,24.0,357.0,144.6,144.6
15,11,3,102658.6,173.3,24.0,492.0,149.2,149.1
15,12,3,102187.7,160.5,24.0,1218.0,137.0,136.4
15,13,3,103147.0,165.3,24.0,558.0,141.4,141.3
15,14,3,102264.9,159.7,21.0,972.0,136.0,135.6
15,15,3,103199.0,172.0,24.0,570.0,147.9,147.8
15,16,3,98835.7,78.0,0.0,189.0,54.1,54.0
15,1,4,108973.2,71.3,0.0,147.0,47.1,47.0
15,2,4,98862.6,74.1,0.0,350.0,48.6,47.6
15,3,4,100134.2,79.8,0.0,174.0,54.1,53.9
15,4,4,1382.2,24.0,24.0,48.0,0.3,0.0
15,5,4,99069.0,79.5,24.0,177.0,55.4,55.2
15,6,4,99028.8,74.8,24.0,168.0,50.6,50.4
15,7,4,99123.2,72.4,24.0,195.0,48.1,48.0
15,8,4,102583.0,174.5,24.0,369.0,150.5,150.4
15,9,4,102669.4,172.5,24.0,555.0,148.3,148.3
15,10,4,103044.3,161.5,24.0,348.0,137.3,137.3
15,11,4,102313.5,156.0,0.0,327.0,131.9,131.8
15,12,4,103098.4,174.0,24.0,360.0,149.7,149.7
15,13,4,102467.4,168.2,24.0,354.0,144.0,144.0
15,14,4,103372.0,161.3,24.0,1188.0,135.3,134.8
15,15,4,103822.2,165.9,0.0,1266.0,141.3,140.6
15,16,4,98959.3,73.1,24.0,156.0,49.2,49.0
15,1,5,109662.7,84.3,0.0,186.0,60.0,59.9
15,2,5,99432.5,78.2,0.0,168.0,54.1,53.8
15,3,5,98996.1,73.2,24.0,159.0,49.0,48.8
15,4,5,99535.8,77.8,18.0,165.0,53.5,53.4
15,5,5,1384.9,24.0,24.0,54.0,0.3,0.0
15,6,5,98918.6,78.5,0.0,174.0,54.2,54.1
15,7,5,99135.2,73.3,0.0,159.0,49.0,48.9
15,8,5,101885.5,153.3,24.0,1239.0,129.6,129.2
15,9,5,102302.9,162.5,24.0,342.0,138.4,138.4
15,10,5,102437.7,167.9,21.0,1203.0,144.2,143.9
15,11,5,102843.9,160.4,0.0,333.0,136.2,136.2
15,12,5,102602.6,168.2,21.0,1248.0,144.5,144.2
15,13,5,102829.0,163.8,24.0,342.0,139.8,139.7
15,14,5,102230.0,162.1,24.0,1155.0,138.4,137.9
15,15,5,102699.3,157.9,21.0,1188.0,134.3,133.8
15,16,5,98922.0,79.1,0.0,183.0,55.0,54.8
15,1,6,109286.2,79.0,24.0,180.0,54.7,54.6
15,2,6,99036.0,84.3,24.0,174.0,60.1,60.0
15,3,6,98983.6,64.5,0.0,141.0,40.2,40.2
15,4,6,99289.8,75.2,21.0,162.0,51.0,50.8
15,5,6,99069.7,68.4,0.0,180.0,43.4,43.2
15,6,6,1379.0,24.1,24.0,33.0,0.5,0.1
15,7,6,98704.5,73.6,24.0,180.0,49.6,49.3
15,8,6,102292.7,155.7,24.0,1254.0,132.1,131.7
15,9,6,102968.3,162.9,24.0,1221.0,139.4,138.8
15,10,6,102542.3,177.6,24.0,555.0,152.1,151.9
15,11,6,102634.8,166.6,24.0,1140.0,142.7,142.4
15,12,6,102642.2,157.5,24.0,1245.0,133.8,133.4
15,13,6,102898.2,170.4,24.0,564.0,146.3,146.2
15,14,6,103879.4,174.4,0.0,1119.0,150.6,150.2
15,15,6,103574.5,164.7,0.0,1179.0,140.7,140.3
15,16,6,99018.0,73.1,24.0,159.0,49.1,48.9
15,1,7,109433.2,74.0,0.0,177.0,49.3,49.2
15,2,7,99923.3,79.6,24.0,174.0,55.2,55.1
15,3,7,98921.3,77.7,24.0,243.0,53.4,53.3
15,4,7,99160.8,79.4,25.0,181.0,54.2,54.1
15,5,7,99235.3,84.9,24.0,315.0,60.6,60.5
15,6,7,99371.8,78.1,24.0,186.0,53.8,53.6
15,7,7,1391.2,24.1,24.0,33.0,0.4,0.1
15,8,7,102294.1,158.5,24.0,561.0,134.4,134.4
15,9,7,102327.8,165.3,24.0,345.0,141.2,141.2
15,10,7,102415.0,169.5,24.0,1101.0,145.6,145.3
15,11,7,102541.0,161.4,24.0,660.0,137.4,137.3
15,12,7,102252.4,161.1,24.0,888.0,137.2,137.0
15,13,7,102724.0,163.9,0.0,1230.0,140.2,139.9
15,14,7,102705.5,163.4,24.0,606.0,139.3,139.3
15,15,7,102969.6,170.6,24.0,366.0,146.5,146.5
15,16,7,99214.3,77.5,0.0,171.0,53.6,53.4
15,1,8,112608.1,161.2,24.0,333.0,137.2,137.2
15,2,8,102225.0,168.0,18.0,1284.0,144.3,143.9
15,3,8,102434.5,161.6,24.0,372.0,137.5,137.4
15,4,8,103551.7,174.3,0.0,561.0,150.3,150.2
15,5,8,102774.1,166.2,24.0,1179.0,142.5,142.2
15,6,8,103401.7,160.4,24.0,1254.0,136.7,136.3
15,7,8,102864.2,164.3,24.0,564.0,140.3,140.2
15,8,8,1383.3,24.0,24.0,51.0,0.3,0.0
15,9,8,99513.5,78.3,24.0,168.0,54.2,54.1
15,10,8,98283.0,74.7,24.0,342.0,50.7,50.6
15,11,8,99015.0,77.8,24.0,180.0,53.8,53.6
15,12,8,99503.7,71.6,24.0,258.0,47.7,47.5
15,13,8,98447.7,73.9,24.0,150.0,49.9,49.9
15,14,8,99019.6,73.4,24.0,303.0,49.5,49.3
15,15,8,98554.6,72.6,24.0,147.0,48.5,48.5
15,16,8,102644.5,158.7,24.0,1254.0,135.0,134.6
15,1,9,111138.0,174.2,21.0,351.0,149.9,149.8
15,2,9,102302.0,157.7,24.0,1251.0,134.2,133.6
15,3,9,102384.1,161.8,24.0,1275.0,138.3,137.7
15,4,9,102910.1,169.2,24.0,1092.0,145.7,145.1
15,5,9,103058.1,161.7,0.0,1251.0,138.5,137.7
15,6,9,102314.5,158.3,24.0,1011.0,134.4,134.2
15,7,9,102324.5,163.3,24.0,330.0,139.3,139.3
15,8,9,98988.9,78.9,21.0,174.0,54.8,54.7
15,9,9,1384.1,24.0,24.0,33.0,0.1,0.0
15,10,9,98701.8,77.3,21.0,165.0,53.4,53.3
15,11,9,98595.5,59.3,24.0,114.0,35.3,35.3
15,12,9,99197.1,72.2,0.0,243.0,48.3,48.2
15,13,9,99560.9,83.0,0.0,168.0,59.2,59.0
15,14,9,99388.6,81.6,24.0,171.0,57.8,57.5
15,15,9,99104.5,76.7,24.0,150.0,52.6,52.6
15,16,9,103095.4,164.0,24.0,804.0,140.1,139.9
15,1,10,112221.6,160.5,24.0,348.0,136.4,136.3
15,2,10,101991.5,168.0,24.0,1236.0,144.3,143.9
15,3,10,103050.3,164.9,24.0,786.0,140.8,140.7
15,4,10,101820.5,157.3,24.0,324.0,133.3,133.3
15,5,10,102117.4,161.6,24.0,1266.0,137.9,137.6
15,6,10,102066.3,153.0,24.0,321.0,129.1,129.0
15,7,10,102600.5,163.0,24.0,573.0,139.0,138.9
15,8,10,98221.5,65.2,24.0,213.0,41.3,41.2
15,9,10,98767.5,78.4,25.0,265.0,53.5,53.3
15,10,10,1387.2,24.0,24.0,33.0,0.1,0.0
15,11,10,98251.8,72.9,0.0,147.0,48.9,48.9
15,12,10,98870.9,84.9,25.0,172.0,60.0,59.8
15,13,10,99362.1,78.2,24.0,165.0,54.3,54.2
15,14,10,99391.5,71.5,24.0,216.0,47.6,47.5
15,15,10,98790.7,75.7,24.0,162.0,51.9,51.6
15,16,10,102522.5,172.3,24.0,1218.0,148.5,148.1
15,1,11,111707.4,171.1,24.0,1236.0,147.5,146.9
15,2,11,102280.2,167.6,24.0,1182.0,143.8,143.4
15,3,11,103019.1,161.7,24.0,354.0,137.6,137.6
15,4,11,102885.3,168.9,0.0,1116.0,145.1,144.8
15,5,11,102538.3,159.1,24.0,561.0,134.9,134.9
15,6,11,102449.6,170.5,24.0,1212.0,146.5,146.2
15,7,11,102470.1,172.5,0.0,1215.0,148.9,148.4
15,8,11,99372.8,78.9,0.0,168.0,55.0,54.9
15,9,11,99087.1,83.0,24.0,264.0,59.2,59.0
15,10,11,98821.8,78.0,21.0,174.0,54.0,53.9
15,11,11,1381.7,24.0,24.0,36.0,0.2,0.0
15,12,11,98854.8,77.3,0.0,174.0,53.4,53.2
15,13,11,98961.4,83.3,21.0,183.0,59.4,59.2
15,14,11,98932.0,79.6,24.0,171.0,55.6,55.5
15,15,11,98936.5,84.2,24.0,171.0,60.3,60.2
15,16,11,102753.5,165.4,24.0,348.0,141.4,141.3
15,1,12,111980.1,163.1,0.0,1170.0,139.4,139.1
15,2,12,102210.2,161.0,24.0,729.0,137.1,136.9
15,3,12,102565.7,165.8,24.0,561.0,141.9,141.8
15,4,12,102634.6,162.8,0.0,606.0,139.0,138.8
15,5,12,102499.1,165.6,24.0,978.0,141.8,141.5
15,6,12,102824.5,164.7,24.0,729.0,140.5,140.4
15,7,12,102505.2,157.8,24.0,1212.0,134.1,133.7
15,8,12,98855.8,84.4,24.0,171.0,60.5,60.4
15,9,12,98289.1,70.8,24.0,147.0,46.8,46.8
15,10,12,98678.5,83.9,0.0,183.0,60.0,59.8
15,11,12,98059.9,65.7,24.0,141.0,41.8,41.7
15,12,12,1383.2,24.0,24.0,33.0,0.1,0.0
15,13,12,99121.7,78.1,24.0,171.0,54.2,54.0
15,14,12,98782.9,84.4,24.0,183.0,60.4,60.3
15,15,12,98903.8,77.9,24.0,168.0,53.9,53.8
15,16,12,102302.0,167.9,22.0,340.0,142.9,142.8
15,1,13,112507.5,171.9,24.0,351.0,147.5,147.4
15,2,13,102004.7,160.1,24.0,1248.0,137.1,136.1
15,3,13,102992.3,172.9,24.0,744.0,148.9,148.9
15,4,13,103035.1,164.6,24.0,1194.0,141.1,140.5
15,5,13,102657.5,163.2,24.0,339.0,139.2,139.1
15,6,13,102615.4,167.2,24.0,345.0,143.0,142.9
15,7,13,103014.7,163.9,24.0,339.0,139.9,139.9
15,8,13,98729.7,73.2,24.0,147.0,49.2,49.1
15,9,13,98442.9,65.6,24.0,141.0,41.6,41.5
15,10,13,99363.6,77.8,24.0,357.0,53.9,53.7
15,11,13,98969.6,73.4,24.0,171.0,49.6,49.4
15,12,13,98323.0,72.8,0.0,147.0,48.8,48.7
15,13,13,1383.4,24.0,24.0,45.0,0.4,0.0
15,14,13,98355.0,72.8,24.0,168.0,48.9,48.8
15,15,13,98453.4,77.4,24.0,150.0,53.4,53.3
15,16,13,102587.2,168.6,24.0,1164.0,144.8,144.5
15,1,14,114012.9,165.0,24.0,354.0,141.0,140.9
15,2,14,101930.1,166.4,25.0,1249.0,141.8,141.3
15,3,14,102116.6,162.7,24.0,576.0,138.8,138.7
15,4,14,102703.2,149.2,24.0,594.0,125.3,125.2
15,5,14,103103.2,168.0,24.0,1269.0,144.8,143.9
15,6,14,102039.7,161.0,18.0,1101.0,137.2,136.9
15,7,14,102756.2,162.6,0.0,1044.0,138.8,138.6
15,8,14,98773.3,77.9,24.0,153.0,53.9,53.8
15,9,14,98816.5,77.9,0.0,163.0,52.9,52.8
15,10,14,98578.0,76.3,0.0,159.0,52.3,52.3
15,11,14,98810.8,78.1,24.0,177.0,54.2,54.0
15,12,14,99892.3,89.9,24.0,318.0,57.5,57.0
15,13,14,100146.7,77.5,24.0,237.0,53.5,53.4
15,14,14,1382.0,24.0,24.0,33.0,0.1,0.0
15,15,14,98970.1,74.7,24.0,162.0,50.6,50.4
15,16,14,102665.0,173.0,0.0,351.0,148.8,148.8
15,1,15,118990.0,161.8,0.0,1248.0,139.1,137.9
15,2,15,102490.3,167.0,24.0,1140.0,141.6,141.2
15,3,15,103178.7,166.0,24.0,1188.0,142.3,142.0
15,4,15,102472.6,165.7,25.0,352.0,140.7,140.6
15,5,15,102251.0,165.1,24.0,330.0,141.1,141.1
15,6,15,102479.3,167.3,24.0,348.0,143.3,143.2
15,7,15,102999.7,161.8,0.0,336.0,137.8,137.7
15,8,15,98549.2,72.5,0.0,156.0,48.5,48.4
15,9,15,99238.6,72.5,24.0,156.0,48.5,48.4
15,10,15,99733.4,84.9,24.0,366.0,51.1,50.2
15,11,15,100114.6,77.5,24.0,153.0,53.5,53.4
15,12,15,98971.5,76.9,24.0,165.0,53.0,52.9
15,13,15,98882.1,82.7,24.0,168.0,58.6,58.5
15,14,15,98888.8,78.9,24.0,174.0,54.9,54.8
15,15,15,1381.6,24.0,24.0,33.0,0.1,0.0
15,16,15,102615.6,157.7,24.0,339.0,133.7,133.6
15,1,16,113560.4,72.6,0.0,150.0,48.4,48.3
15,2,16,98223.6,71.3,21.0,150.0,47.3,47.2
15,3,16,98966.7,79.6,18.0,183.0,55.8,55.5
15,4,16,98477.6,65.5,21.0,150.0,41.5,41.4
15,5,16,98560.2,62.2,24.0,204.0,38.0,37.9
15,6,16,99264.7,84.4,0.0,189.0,60.0,59.9
15,7,16,99054.3,69.6,24.0,156.0,45.5,45.4
15,8,16,102702.2,174.2,0.0,351.0,150.1,150.1
15,9,16,102512.6,163.8,21.0,1266.0,140.1,139.7
15,10,16,102749.5,173.5,0.0,1167.0,149.8,149.5
15,11,16,102682.2,170.2,24.0,1272.0,145.8,145.1
15,12,16,103271.3,161.3,24.0,1239.0,137.6,137.2
15,13,16,102458.8,164.4,24.0,342.0,140.4,140.4
15,14,16,102124.9,169.8,24.0,1257.0,146.1,145.7
15,15,16,102604.7,167.2,24.0,1209.0,143.6,143.1
15,16,16,1387.1,24.0,24.0,33.0,0.1,0.0
34,1,1,1353.8,63.1,57.0,189.0,3.3,1.7
34,2,1,99049.9,161.9,51.0,369.0,105.0,104.3
34,3,1,99763.7,181.1,51.0,423.0,121.9,120.3
34,4,1,98960.4,159.0,51.0,369.0,102.4,101.6
34,5,1,99064.1,183.6,0.0,408.0,126.6,125.4
34,6,1,98492.8,158.0,0.0,369.0,101.8,101.0
34,7,1,98481.9,148.1,51.0,411.0,91.3,90.8
34,8,1,102356.5,228.8,51.0,1320.0,164.6,162.7
34,9,1,101709.5,213.5,51.0,1206.0,154.8,152.9
34,10,1,102260.3,226.7,51.0,1338.0,166.5,164.8
34,11,1,102138.3,223.0,0.0,1110.0,165.5,164.1
34,12,1,102234.1,221.7,51.0,657.0,162.1,160.4
34,13,1,102623.8,225.7,51.0,1230.0,168.1,166.0
34,14,1,101907.6,224.9,51.0,1284.0,165.2,163.3
34,15,1,102675.1,211.1,51.0,1272.0,157.2,155.1
34,16,1,98947.6,174.1,51.0,414.0,119.3,118.8
34,1,2,99917.0,174.0,0.0,399.0,118.3,117.7
34,2,2,1360.8,62.4,57.0,96.0,1.7,1.1
34,3,2,98283.7,159.2,57.0,351.0,96.0,95.4
34,4,2,98429.9,169.5,51.0,408.0,113.0,112.4
34,5,2,98428.0,159.8,51.0,408.0,103.8,103.4
34,6,2,98957.3,162.3,0.0,612.0,104.9,103.5
34,7,2,98449.5,159.7,51.0,366.0,103.4,102.7
34,8,2,102389.1,214.8,51.0,636.0,159.6,158.4
34,9,2,101667.2,211.1,51.0,1296.0,157.5,155.6
34,10,2,102233.2,226.0,51.0,693.0,170.8,170.1
34,11,2,101998.3,219.4,51.0,1290.0,165.5,163.6
34,12,2,102267.2,225.2,51.0,1236.0,170.0,168.4
34,13,2,102066.0,222.0,51.0,1233.0,166.8,165.4
34,14,2,101714.1,204.7,51.0,1167.0,149.8,148.5
34,15,2,101969.2,220.9,51.0,1143.0,167.2,166.1
34,16,2,98193.3,146.1,51.0,351.0,91.3,90.7
34,1,3,108435.3,159.3,51.0,363.0,103.1,102.4
34,2,3,98437.9,160.2,51.0,399.0,105.1,104.6
34,3,3,1356.5,62.3,57.0,135.0,2.0,1.4
34,4,3,98397.2,159.7,0.0,411.0,103.6,102.9
34,5,3,98573.7,169.2,0.0,453.0,112.7,111.9
34,6,3,99627.2,171.3,54.0,528.0,109.4,108.0
34,7,3,99338.9,162.6,51.0,393.0,105.2,104.2
34,8,3,102301.7,224.3,51.0,1299.0,167.9,165.9
34,9,3,101829.5,215.0,0.0,1203.0,160.2,158.7
34,10,3,102617.3,219.8,51.0,654.0,166.3,165.3
34,11,3,101918.6,205.1,0.0,627.0,148.9,147.6
34,12,3,102349.8,210.4,0.0,1206.0,156.8,155.4
34,13,3,102122.2,231.3,51.0,660.0,166.6,164.8
34,14,3,102361.0,219.4,51.0,1239.0,165.6,164.0
34,15,3,102448.3,215.5,51.0,1290.0,161.7,159.6
34,16,3,99619.4,174.4,51.0,441.0,118.8,118.0
34,1,4,109001.0,154.3,0.0,375.0,98.6,98.0
34,2,4,98970.7,162.1,0.0,390.0,105.8,104.7
34,3,4,98912.1,174.7,51.0,405.0,118.3,117.6
34,4,4,1356.6,63.1,57.0,117.0,2.6,1.5
34,5,4,99453.5,174.0,51.0,399.0,116.1,114.6
34,6,4,99439.5,164.1,51.0,462.0,106.8,104.6
34,7,4,99426.6,174.2,51.0,402.0,118.3,117.8
34,8,4,101863.8,207.6,0.0,1293.0,148.9,147.0
34,9,4,102184.8,228.8,51.0,1140.0,170.8,169.1
34,10,4,102356.8,216.3,0.0,1239.0,161.8,159.7
34,11,4,102573.1,226.2,51.0,1302.0,164.6,162.7
34,12,4,101788.2,203.6,0.0,618.0,148.9,147.5
34,13,4,102407.8,213.1,51.0,1482.0,157.7,156.1
34,14,4,102652.6,221.8,51.0,1326.0,166.0,164.1
34,15,4,102672.9,212.6,0.0,1290.0,156.8,154.6
34,16,4,98317.1,165.9,51.0,372.0,110.5,109.8
34,1,5,109581.5,183.4,0.0,441.0,128.0,127.4
34,2,5,99157.3,158.0,51.0,363.0,102.5,102.0
34,3,5,98943.3,184.2,51.0,438.0,126.6,125.0
34,4,5,98242.3,145.3,51.0,372.0,90.0,89.5
34,5,5,1363.2,63.0,57.0,117.0,2.6,1.2
34,6,5,98827.2,160.3,51.0,363.0,104.2,103.5
34,7,5,99164.7,158.8,51.0,459.0,102.8,102.0
34,8,5,102940.5,231.0,51.0,678.0,165.3,163.4
34,9,5,102214.0,212.6,51.0,1233.0,158.9,157.8
34,10,5,102374.7,210.4,0.0,1014.0,155.9,154.6
34,11,5,102126.6,209.1,51.0,1314.0,152.0,149.2
34,12,5,102994.7,229.2,51.0,1218.0,165.5,163.5
34,13,5,102587.9,221.1,0.0,1296.0,167.4,165.5
34,14,5,101838.3,213.6,51.0,672.0,155.8,154.5
34,15,5,102641.4,216.3,51.0,936.0,162.7,161.3
34,16,5,99340.4,171.8,0.0,390.0,117.0,116.5
34,1,6,108418.8,230.0,0.0,492.0,157.7,156.9
34,2,6,100028.5,183.0,51.0,468.0,127.0,125.9
34,3,6,98720.8,146.0,0.0,336.0,85.8,85.5
34,4,6,99088.2,169.4,51.0,402.0,113.9,113.3
34,5,6,98438.1,144.0,0.0,333.0,87.8,87.3
34,6,6,1350.0,62.7,48.0,84.0,2.0,1.3
34,7,6,98967.9,174.7,51.0,417.0,116.7,115.4
34,8,6,102091.6,233.2,51.0,1134.0,169.7,167.6
34,9,6,102074.6,207.2,51.0,624.0,153.1,151.8
34,10,6,101520.8,209.9,51.0,1122.0,149.0,147.5
34,11,6,102289.3,213.4,51.0,1056.0,154.7,152.8
34,12,6,102290.0,232.6,0.0,666.0,169.9,168.2
34,13,6,102678.1,213.5,51.0,1083.0,154.4,152.7
34,14,6,102477.5,211.8,0.0,1293.0,159.0,157.2
34,15,6,102250.4,210.9,51.0,1260.0,156.8,155.2
34,16,6,98256.2,170.7,0.0,370.0,111.1,110.3
34,1,7,110057.2,181.7,51.0,444.0,126.1,125.1
34,2,7,99574.8,173.6,0.0,405.0,116.5,115.7
34,3,7,98385.5,146.6,0.0,375.0,91.2,90.6
34,4,7,98411.2,158.9,0.0,393.0,103.4,102.7
34,5,7,99192.0,183.8,0.0,423.0,126.4,125.1
34,6,7,98484.8,151.5,0.0,432.0,99.0,96.1
34,7,7,1356.3,62.5,57.0,108.0,1.8,1.1
34,8,7,102220.5,215.8,51.0,726.0,162.1,160.7
34,9,7,102134.3,216.7,51.0,1173.0,162.4,161.0
34,10,7,102166.7,223.0,52.0,1318.0,168.9,166.7
34,11,7,101869.2,206.0,51.0,612.0,152.6,151.2
34,12,7,102786.2,220.2,51.0,639.0,166.4,165.3
34,13,7,102290.5,216.0,51.0,1326.0,162.9,161.4
34,14,7,102272.9,227.4,51.0,636.0,167.8,166.5
34,15,7,102698.3,224.9,51.0,975.0,167.6,166.1
34,16,7,99585.0,172.9,0.0,375.0,117.1,115.9
34,1,8,112499.6,307.9,51.0,711.0,257.1,243.5
34,2,8,102295.3,326.1,0.0,1500.0,265.7,256.1
34,3,8,102565.4,316.8,51.0,1446.0,265.3,253.0
34,4,8,102266.1,265.3,0.0,1143.0,219.2,201.3
34,5,8,102538.5,280.8,0.0,1050.0,239.4,222.9
34,6,8,102797.4,326.8,0.0,702.0,267.6,254.1
34,7,8,102319.1,277.7,0.0,1260.0,236.5,220.6
34,8,8,1356.6,62.9,51.0,114.0,2.4,1.2
34,9,8,98712.5,158.0,51.0,372.0,104.5,103.0
34,10,8,98382.2,154.5,0.0,453.0,100.7,99.0
34,11,8,98967.3,192.2,0.0,582.0,135.1,130.2
